"Dataset: Underlying Cause of Death, 1999-2017",,,,,,,
Query Parameters:,,,,,,,
Drug/Alcohol Induced Causes: Drug poisonings (overdose) Unintentional (X40-X44),,,,,,,
Group By: State; Year; Month,,,,,,,
Notes,State,State Code,Year,Year Code,Month,Month Code,Deaths
,Arizona,4,2014,2014,"Jun., 2014",2014/06,72
,Arizona,4,2014,2014,"Jul., 2014",2014/07,90
,Arizona,4,2014,2014,"Aug., 2014",2014/08,71
,Arizona,4,2014,2014,"Sep., 2014",2014/09,82
,Arizona,4,2014,2014,"Oct., 2014",2014/10,73
,Arizona,4,2014,2014,"Nov., 2014",2014/11,85
,Arizona,4,2014,2014,"Dec., 2014",2014/12,75
,Arizona,4,2015,2015,"Jan., 2015",2015/01,55
,Arizona,4,2015,2015,"Feb., 2015",2015/02,65
,Arizona,4,2015,2015,"Mar., 2015",2015/03,92
,Arizona,4,2015,2015,"Apr., 2015",2015/04,74
,Arizona,4,2015,2015,"May, 2015",2015/05,86
,Arizona,4,2015,2015,"Jun., 2015",2015/06,98
,Arizona,4,2015,2015,"Jul., 2015",2015/07,83
,Arizona,4,2015,2015,"Aug., 2015",2015/08,108
,Arizona,4,2015,2015,"Sep., 2015",2015/09,81
,Arizona,4,2015,2015,"Oct., 2015",2015/10,94
,Arizona,4,2015,2015,"Nov., 2015",2015/11,94
,Arizona,4,2015,2015,"Dec., 2015",2015/12,68
,Arizona,4,2016,2016,"Jan., 2016",2016/01,87
,Arizona,4,2016,2016,"Feb., 2016",2016/02,83
,Arizona,4,2016,2016,"Mar., 2016",2016/03,90
,Arizona,4,2016,2016,"Apr., 2016",2016/04,105
,Arizona,4,2016,2016,"May, 2016",2016/05,101
,Arizona,4,2016,2016,"Jun., 2016",2016/06,108
,Arizona,4,2016,2016,"Jul., 2016",2016/07,132
,Arizona,4,2016,2016,"Aug., 2016",2016/08,103
,Arizona,4,2016,2016,"Sep., 2016",2016/09,80
,Arizona,4,2016,2016,"Oct., 2016",2016/10,97
,Arizona,4,2016,2016,"Nov., 2016",2016/11,86
,Arizona,4,2016,2016,"Dec., 2016",2016/12,69
,Arizona,4,2017,2017,"Jan., 2017",2017/01,108
,Arizona,4,2017,2017,"Feb., 2017",2017/02,76
,Arizona,4,2017,2017,"Mar., 2017",2017/03,111
,Arizona,4,2017,2017,"Apr., 2017",2017/04,95
,Arizona,4,2017,2017,"May, 2017",2017/05,121
,Arizona,4,2017,2017,"Jun., 2017",2017/06,123
,Arizona,4,2017,2017,"Jul., 2017",2017/07,132
,Arizona,4,2017,2017,"Aug., 2017",2017/08,128
,Arizona,4,2017,2017,"Sep., 2017",2017/09,97
,Arizona,4,2017,2017,"Oct., 2017",2017/10,101
,Arizona,4,2017,2017,"Nov., 2017",2017/11,103
,Arizona,4,2017,2017,"Dec., 2017",2017/12,102
,Arkansas,5,2002,2002,"Dec., 2002",2002/12,10
,Arkansas,5,2004,2004,"Aug., 2004",2004/08,17
,Arkansas,5,2004,2004,"Oct., 2004",2004/10,10
,Arkansas,5,2005,2005,"Jan., 2005",2005/01,10
,Arkansas,5,2005,2005,"Aug., 2005",2005/08,13
,Arkansas,5,2005,2005,"Sep., 2005",2005/09,11
,Arkansas,5,2005,2005,"Oct., 2005",2005/10,12
,Arkansas,5,2005,2005,"Nov., 2005",2005/11,10
,Arkansas,5,2005,2005,"Dec., 2005",2005/12,14
,Arkansas,5,2006,2006,"Feb., 2006",2006/02,13
,Arkansas,5,2006,2006,"Mar., 2006",2006/03,15
,Arkansas,5,2006,2006,"Apr., 2006",2006/04,10
,Arkansas,5,2006,2006,"May, 2006",2006/05,14
,Arkansas,5,2006,2006,"Jun., 2006",2006/06,14
,Arkansas,5,2006,2006,"Sep., 2006",2006/09,10
,Arkansas,5,2006,2006,"Oct., 2006",2006/10,10
,Arkansas,5,2006,2006,"Nov., 2006",2006/11,11
,Arkansas,5,2006,2006,"Dec., 2006",2006/12,16
,Arkansas,5,2007,2007,"Jan., 2007",2007/01,14
,Arkansas,5,2007,2007,"Mar., 2007",2007/03,11
,Arkansas,5,2007,2007,"Apr., 2007",2007/04,12
,Arkansas,5,2007,2007,"Jun., 2007",2007/06,14
,Arkansas,5,2007,2007,"Aug., 2007",2007/08,12
,Arkansas,5,2007,2007,"Sep., 2007",2007/09,14
,Arkansas,5,2007,2007,"Oct., 2007",2007/10,11
,Arkansas,5,2007,2007,"Dec., 2007",2007/12,10
,Arkansas,5,2008,2008,"Jan., 2008",2008/01,20
,Arkansas,5,2008,2008,"Feb., 2008",2008/02,17
,Arkansas,5,2008,2008,"Mar., 2008",2008/03,17
,Arkansas,5,2008,2008,"Apr., 2008",2008/04,10
,Arkansas,5,2008,2008,"May, 2008",2008/05,18
,Arkansas,5,2008,2008,"Jun., 2008",2008/06,12
,Arkansas,5,2008,2008,"Jul., 2008",2008/07,16
,Arkansas,5,2008,2008,"Aug., 2008",2008/08,19
,Arkansas,5,2008,2008,"Sep., 2008",2008/09,25
,Arkansas,5,2008,2008,"Oct., 2008",2008/10,15
,Arkansas,5,2008,2008,"Nov., 2008",2008/11,12
,Arkansas,5,2008,2008,"Dec., 2008",2008/12,16
,Arkansas,5,2009,2009,"Jan., 2009",2009/01,17
,Arkansas,5,2009,2009,"Feb., 2009",2009/02,20
,Arkansas,5,2009,2009,"Mar., 2009",2009/03,21
,Arkansas,5,2009,2009,"Apr., 2009",2009/04,16
,Arkansas,5,2009,2009,"May, 2009",2009/05,20
,Arkansas,5,2009,2009,"Jun., 2009",2009/06,12
,Arkansas,5,2009,2009,"Jul., 2009",2009/07,20
,Arkansas,5,2009,2009,"Aug., 2009",2009/08,18
,Arkansas,5,2009,2009,"Sep., 2009",2009/09,18
,Arkansas,5,2009,2009,"Oct., 2009",2009/10,22
,Arkansas,5,2009,2009,"Nov., 2009",2009/11,18
,Arkansas,5,2009,2009,"Dec., 2009",2009/12,18
,Arkansas,5,2010,2010,"Jan., 2010",2010/01,25
,Arkansas,5,2010,2010,"Feb., 2010",2010/02,19
,Arkansas,5,2010,2010,"Mar., 2010",2010/03,19
,Arkansas,5,2010,2010,"Apr., 2010",2010/04,16
,Arkansas,5,2010,2010,"May, 2010",2010/05,26
,Arkansas,5,2010,2010,"Jun., 2010",2010/06,22
,Arkansas,5,2010,2010,"Jul., 2010",2010/07,19
,Arkansas,5,2010,2010,"Aug., 2010",2010/08,17
,Arkansas,5,2010,2010,"Sep., 2010",2010/09,19
,Arkansas,5,2010,2010,"Oct., 2010",2010/10,13
,Arkansas,5,2010,2010,"Nov., 2010",2010/11,11
,Arkansas,5,2010,2010,"Dec., 2010",2010/12,21
,Arkansas,5,2011,2011,"Jan., 2011",2011/01,32
,Arkansas,5,2011,2011,"Feb., 2011",2011/02,27
,Arkansas,5,2011,2011,"Mar., 2011",2011/03,19
,Arkansas,5,2011,2011,"Apr., 2011",2011/04,19
,Arkansas,5,2011,2011,"May, 2011",2011/05,33
,Arkansas,5,2011,2011,"Jun., 2011",2011/06,19
,Arkansas,5,2011,2011,"Jul., 2011",2011/07,17
,Arkansas,5,2011,2011,"Aug., 2011",2011/08,20
,Arkansas,5,2011,2011,"Sep., 2011",2011/09,15
,Arkansas,5,2011,2011,"Oct., 2011",2011/10,20
,Arkansas,5,2011,2011,"Nov., 2011",2011/11,20
,Arkansas,5,2011,2011,"Dec., 2011",2011/12,19
,Arkansas,5,2012,2012,"Jan., 2012",2012/01,21
,Arkansas,5,2012,2012,"Feb., 2012",2012/02,23
,Arkansas,5,2012,2012,"Mar., 2012",2012/03,27
,Arkansas,5,2012,2012,"Apr., 2012",2012/04,13
,Arkansas,5,2012,2012,"May, 2012",2012/05,21
,Arkansas,5,2012,2012,"Jun., 2012",2012/06,27
,Arkansas,5,2012,2012,"Jul., 2012",2012/07,24
,Arkansas,5,2012,2012,"Aug., 2012",2012/08,24
,Arkansas,5,2012,2012,"Sep., 2012",2012/09,24
,Arkansas,5,2012,2012,"Oct., 2012",2012/10,18
,Arkansas,5,2012,2012,"Nov., 2012",2012/11,14
,Arkansas,5,2012,2012,"Dec., 2012",2012/12,21
,Arkansas,5,2013,2013,"Jan., 2013",2013/01,15
,Arkansas,5,2013,2013,"Feb., 2013",2013/02,13
,Arkansas,5,2013,2013,"Mar., 2013",2013/03,15
,Arkansas,5,2013,2013,"Apr., 2013",2013/04,22
,Arkansas,5,2013,2013,"May, 2013",2013/05,23
,Arkansas,5,2013,2013,"Jun., 2013",2013/06,24
,Arkansas,5,2013,2013,"Jul., 2013",2013/07,16
,Arkansas,5,2013,2013,"Aug., 2013",2013/08,22
,Arkansas,5,2013,2013,"Sep., 2013",2013/09,17
,Arkansas,5,2013,2013,"Oct., 2013",2013/10,19
,Arkansas,5,2013,2013,"Nov., 2013",2013/11,15
,Arkansas,5,2013,2013,"Dec., 2013",2013/12,15
,Arkansas,5,2014,2014,"Jan., 2014",2014/01,23
,Arkansas,5,2014,2014,"Feb., 2014",2014/02,21
,Arkansas,5,2014,2014,"Mar., 2014",2014/03,25
,Arkansas,5,2014,2014,"Apr., 2014",2014/04,27
,Arkansas,5,2014,2014,"May, 2014",2014/05,19
,Arkansas,5,2014,2014,"Jun., 2014",2014/06,19
,Arkansas,5,2014,2014,"Jul., 2014",2014/07,16
,Arkansas,5,2014,2014,"Aug., 2014",2014/08,13
,Arkansas,5,2014,2014,"Sep., 2014",2014/09,23
,Arkansas,5,2014,2014,"Oct., 2014",2014/10,19
,Arkansas,5,2014,2014,"Nov., 2014",2014/11,27
,Arkansas,5,2014,2014,"Dec., 2014",2014/12,19
,Arkansas,5,2015,2015,"Jan., 2015",2015/01,30
,Arkansas,5,2015,2015,"Feb., 2015",2015/02,20
,Arkansas,5,2015,2015,"Mar., 2015",2015/03,32
,Arkansas,5,2015,2015,"Apr., 2015",2015/04,17
,Arkansas,5,2015,2015,"May, 2015",2015/05,29
,Arkansas,5,2015,2015,"Jun., 2015",2015/06,29
,Arkansas,5,2015,2015,"Jul., 2015",2015/07,18
,Arkansas,5,2015,2015,"Aug., 2015",2015/08,21
,Arkansas,5,2015,2015,"Sep., 2015",2015/09,21
,Arkansas,5,2015,2015,"Oct., 2015",2015/10,20
,Arkansas,5,2015,2015,"Nov., 2015",2015/11,18
,Arkansas,5,2015,2015,"Dec., 2015",2015/12,19
,Arkansas,5,2016,2016,"Jan., 2016",2016/01,24
,Arkansas,5,2016,2016,"Feb., 2016",2016/02,22
,Arkansas,5,2016,2016,"Mar., 2016",2016/03,27
,Arkansas,5,2016,2016,"Apr., 2016",2016/04,22
,Arkansas,5,2016,2016,"May, 2016",2016/05,27
,Arkansas,5,2016,2016,"Jun., 2016",2016/06,20
,Arkansas,5,2016,2016,"Jul., 2016",2016/07,35
,Arkansas,5,2016,2016,"Aug., 2016",2016/08,26
,Arkansas,5,2016,2016,"Sep., 2016",2016/09,22
,Arkansas,5,2016,2016,"Oct., 2016",2016/10,14
,Arkansas,5,2016,2016,"Nov., 2016",2016/11,35
,Arkansas,5,2016,2016,"Dec., 2016",2016/12,22
,Arkansas,5,2017,2017,"Jan., 2017",2017/01,29
,Arkansas,5,2017,2017,"Feb., 2017",2017/02,23
,Arkansas,5,2017,2017,"Mar., 2017",2017/03,26
,Arkansas,5,2017,2017,"Apr., 2017",2017/04,25
,Arkansas,5,2017,2017,"May, 2017",2017/05,31
,Arkansas,5,2017,2017,"Jun., 2017",2017/06,25
,Arkansas,5,2017,2017,"Jul., 2017",2017/07,28
,Arkansas,5,2017,2017,"Aug., 2017",2017/08,33
,Arkansas,5,2017,2017,"Sep., 2017",2017/09,30
,Arkansas,5,2017,2017,"Oct., 2017",2017/10,14
,Arkansas,5,2017,2017,"Nov., 2017",2017/11,30
,Arkansas,5,2017,2017,"Dec., 2017",2017/12,36
,California,6,1999,1999,"Jan., 1999",1999/01,173
,California,6,1999,1999,"Feb., 1999",1999/02,186
,California,6,1999,1999,"Mar., 1999",1999/03,166
,California,6,1999,1999,"Apr., 1999",1999/04,201
,California,6,1999,1999,"May, 1999",1999/05,207
,California,6,1999,1999,"Jun., 1999",1999/06,170
,California,6,1999,1999,"Jul., 1999",1999/07,201
,California,6,1999,1999,"Aug., 1999",1999/08,210
,California,6,1999,1999,"Sep., 1999",1999/09,161
,California,6,1999,1999,"Oct., 1999",1999/10,184
,California,6,1999,1999,"Nov., 1999",1999/11,146
,California,6,1999,1999,"Dec., 1999",1999/12,152
,California,6,2000,2000,"Jan., 2000",2000/01,169
,California,6,2000,2000,"Feb., 2000",2000/02,165
,California,6,2000,2000,"Mar., 2000",2000/03,189
,California,6,2000,2000,"Apr., 2000",2000/04,157
,California,6,2000,2000,"May, 2000",2000/05,179
,California,6,2000,2000,"Jun., 2000",2000/06,155
,California,6,2000,2000,"Jul., 2000",2000/07,148
,California,6,2000,2000,"Aug., 2000",2000/08,107
,California,6,2000,2000,"Sep., 2000",2000/09,84
,California,6,2000,2000,"Oct., 2000",2000/10,67
,California,6,2000,2000,"Nov., 2000",2000/11,53
,California,6,2000,2000,"Dec., 2000",2000/12,46
,California,6,2001,2001,"Jan., 2001",2001/01,50
,California,6,2001,2001,"Feb., 2001",2001/02,57
,California,6,2001,2001,"Mar., 2001",2001/03,75
,California,6,2001,2001,"Apr., 2001",2001/04,63
,California,6,2001,2001,"May, 2001",2001/05,71
,California,6,2001,2001,"Jun., 2001",2001/06,91
,California,6,2001,2001,"Jul., 2001",2001/07,108
,California,6,2001,2001,"Aug., 2001",2001/08,111
,California,6,2001,2001,"Sep., 2001",2001/09,91
,California,6,2001,2001,"Oct., 2001",2001/10,86
,California,6,2001,2001,"Nov., 2001",2001/11,87
,California,6,2001,2001,"Dec., 2001",2001/12,86
,California,6,2002,2002,"Jan., 2002",2002/01,181
,California,6,2002,2002,"Feb., 2002",2002/02,189
,California,6,2002,2002,"Mar., 2002",2002/03,167
,California,6,2002,2002,"Apr., 2002",2002/04,190
,California,6,2002,2002,"May, 2002",2002/05,201
,California,6,2002,2002,"Jun., 2002",2002/06,204
,California,6,2002,2002,"Jul., 2002",2002/07,202
,California,6,2002,2002,"Aug., 2002",2002/08,188
,California,6,2002,2002,"Sep., 2002",2002/09,176
,California,6,2002,2002,"Oct., 2002",2002/10,195
,California,6,2002,2002,"Nov., 2002",2002/11,222
,California,6,2002,2002,"Dec., 2002",2002/12,203
,California,6,2003,2003,"Jan., 2003",2003/01,212
,California,6,2003,2003,"Feb., 2003",2003/02,215
,California,6,2003,2003,"Mar., 2003",2003/03,207
,California,6,2003,2003,"Apr., 2003",2003/04,172
,California,6,2003,2003,"May, 2003",2003/05,219
,California,6,2003,2003,"Jun., 2003",2003/06,181
,California,6,2003,2003,"Jul., 2003",2003/07,204
,California,6,2003,2003,"Aug., 2003",2003/08,195
,California,6,2003,2003,"Sep., 2003",2003/09,201
,California,6,2003,2003,"Oct., 2003",2003/10,196
,California,6,2003,2003,"Nov., 2003",2003/11,207
,California,6,2003,2003,"Dec., 2003",2003/12,190
,California,6,2004,2004,"Jan., 2004",2004/01,234
,California,6,2004,2004,"Feb., 2004",2004/02,197
,California,6,2004,2004,"Mar., 2004",2004/03,206
,California,6,2004,2004,"Apr., 2004",2004/04,212
,California,6,2004,2004,"May, 2004",2004/05,206
,California,6,2004,2004,"Jun., 2004",2004/06,202
,California,6,2004,2004,"Jul., 2004",2004/07,205
,California,6,2004,2004,"Aug., 2004",2004/08,211
,California,6,2004,2004,"Sep., 2004",2004/09,217
,California,6,2004,2004,"Oct., 2004",2004/10,189
,California,6,2004,2004,"Nov., 2004",2004/11,158
,California,6,2004,2004,"Dec., 2004",2004/12,187
,California,6,2005,2005,"Jan., 2005",2005/01,232
,California,6,2005,2005,"Feb., 2005",2005/02,199
,California,6,2005,2005,"Mar., 2005",2005/03,217
,California,6,2005,2005,"Apr., 2005",2005/04,224
,California,6,2005,2005,"May, 2005",2005/05,188
,California,6,2005,2005,"Jun., 2005",2005/06,213
,California,6,2005,2005,"Jul., 2005",2005/07,258
,California,6,2005,2005,"Aug., 2005",2005/08,210
,California,6,2005,2005,"Sep., 2005",2005/09,199
,California,6,2005,2005,"Oct., 2005",2005/10,191
,California,6,2005,2005,"Nov., 2005",2005/11,181
,California,6,2005,2005,"Dec., 2005",2005/12,217
,California,6,2006,2006,"Jan., 2006",2006/01,212
,California,6,2006,2006,"Feb., 2006",2006/02,209
,California,6,2006,2006,"Mar., 2006",2006/03,232
,California,6,2006,2006,"Apr., 2006",2006/04,221
,California,6,2006,2006,"May, 2006",2006/05,218
,California,6,2006,2006,"Jun., 2006",2006/06,228
,California,6,2006,2006,"Jul., 2006",2006/07,276
,California,6,2006,2006,"Aug., 2006",2006/08,253
,California,6,2006,2006,"Sep., 2006",2006/09,217
,California,6,2006,2006,"Oct., 2006",2006/10,216
,California,6,2006,2006,"Nov., 2006",2006/11,250
,California,6,2006,2006,"Dec., 2006",2006/12,228
,California,6,2007,2007,"Jan., 2007",2007/01,267
,California,6,2007,2007,"Feb., 2007",2007/02,249
,California,6,2007,2007,"Mar., 2007",2007/03,278
,California,6,2007,2007,"Apr., 2007",2007/04,248
,California,6,2007,2007,"May, 2007",2007/05,235
,California,6,2007,2007,"Jun., 2007",2007/06,237
,California,6,2007,2007,"Jul., 2007",2007/07,250
,California,6,2007,2007,"Aug., 2007",2007/08,262
,California,6,2007,2007,"Sep., 2007",2007/09,241
,California,6,2007,2007,"Oct., 2007",2007/10,254
,California,6,2007,2007,"Nov., 2007",2007/11,246
,California,6,2007,2007,"Dec., 2007",2007/12,292
,California,6,2008,2008,"Jan., 2008",2008/01,272
,California,6,2008,2008,"Feb., 2008",2008/02,272
,California,6,2008,2008,"Mar., 2008",2008/03,249
,California,6,2008,2008,"Apr., 2008",2008/04,259
,California,6,2008,2008,"May, 2008",2008/05,246
,California,6,2008,2008,"Jun., 2008",2008/06,249
,California,6,2008,2008,"Jul., 2008",2008/07,234
,California,6,2008,2008,"Aug., 2008",2008/08,248
,California,6,2008,2008,"Sep., 2008",2008/09,247
,California,6,2008,2008,"Oct., 2008",2008/10,263
,California,6,2008,2008,"Nov., 2008",2008/11,251
,California,6,2008,2008,"Dec., 2008",2008/12,253
,California,6,2009,2009,"Jan., 2009",2009/01,269
,California,6,2009,2009,"Feb., 2009",2009/02,264
,California,6,2009,2009,"Mar., 2009",2009/03,253
,California,6,2009,2009,"Apr., 2009",2009/04,280
,California,6,2009,2009,"May, 2009",2009/05,290
,California,6,2009,2009,"Jun., 2009",2009/06,271
,California,6,2009,2009,"Jul., 2009",2009/07,283
,California,6,2009,2009,"Aug., 2009",2009/08,281
,California,6,2009,2009,"Sep., 2009",2009/09,260
,California,6,2009,2009,"Oct., 2009",2009/10,271
,California,6,2009,2009,"Nov., 2009",2009/11,259
,California,6,2009,2009,"Dec., 2009",2009/12,255
,California,6,2010,2010,"Jan., 2010",2010/01,264
,California,6,2010,2010,"Feb., 2010",2010/02,260
,California,6,2010,2010,"Mar., 2010",2010/03,264
,California,6,2010,2010,"Apr., 2010",2010/04,256
,California,6,2010,2010,"May, 2010",2010/05,269
,California,6,2010,2010,"Jun., 2010",2010/06,274
,California,6,2010,2010,"Jul., 2010",2010/07,286
,California,6,2010,2010,"Aug., 2010",2010/08,279
,California,6,2010,2010,"Sep., 2010",2010/09,267
,California,6,2010,2010,"Oct., 2010",2010/10,255
,California,6,2010,2010,"Nov., 2010",2010/11,239
,California,6,2010,2010,"Dec., 2010",2010/12,269
,California,6,2011,2011,"Jan., 2011",2011/01,302
,California,6,2011,2011,"Feb., 2011",2011/02,246
,California,6,2011,2011,"Mar., 2011",2011/03,288
,California,6,2011,2011,"Apr., 2011",2011/04,306
,California,6,2011,2011,"May, 2011",2011/05,304
,California,6,2011,2011,"Jun., 2011",2011/06,256
,California,6,2011,2011,"Jul., 2011",2011/07,259
,California,6,2011,2011,"Aug., 2011",2011/08,280
,California,6,2011,2011,"Sep., 2011",2011/09,272
,California,6,2011,2011,"Oct., 2011",2011/10,273
,California,6,2011,2011,"Nov., 2011",2011/11,261
,California,6,2011,2011,"Dec., 2011",2011/12,312
,California,6,2012,2012,"Jan., 2012",2012/01,292
,California,6,2012,2012,"Feb., 2012",2012/02,253
,California,6,2012,2012,"Mar., 2012",2012/03,291
,California,6,2012,2012,"Apr., 2012",2012/04,274
,California,6,2012,2012,"May, 2012",2012/05,288
,California,6,2012,2012,"Jun., 2012",2012/06,301
,California,6,2012,2012,"Jul., 2012",2012/07,268
,California,6,2012,2012,"Aug., 2012",2012/08,291
,California,6,2012,2012,"Sep., 2012",2012/09,246
,California,6,2012,2012,"Oct., 2012",2012/10,242
,California,6,2012,2012,"Nov., 2012",2012/11,247
,California,6,2012,2012,"Dec., 2012",2012/12,297
,California,6,2013,2013,"Jan., 2013",2013/01,340
,California,6,2013,2013,"Feb., 2013",2013/02,288
,California,6,2013,2013,"Mar., 2013",2013/03,304
,California,6,2013,2013,"Apr., 2013",2013/04,272
,California,6,2013,2013,"May, 2013",2013/05,292
,California,6,2013,2013,"Jun., 2013",2013/06,309
,California,6,2013,2013,"Jul., 2013",2013/07,335
,California,6,2013,2013,"Aug., 2013",2013/08,337
,California,6,2013,2013,"Sep., 2013",2013/09,299
,California,6,2013,2013,"Oct., 2013",2013/10,278
,California,6,2013,2013,"Nov., 2013",2013/11,284
,California,6,2013,2013,"Dec., 2013",2013/12,309
,California,6,2014,2014,"Jan., 2014",2014/01,321
,California,6,2014,2014,"Feb., 2014",2014/02,315
,California,6,2014,2014,"Mar., 2014",2014/03,336
,California,6,2014,2014,"Apr., 2014",2014/04,312
,California,6,2014,2014,"May, 2014",2014/05,339
,California,6,2014,2014,"Jun., 2014",2014/06,309
,California,6,2014,2014,"Jul., 2014",2014/07,351
,California,6,2014,2014,"Aug., 2014",2014/08,315
,California,6,2014,2014,"Sep., 2014",2014/09,292
,California,6,2014,2014,"Oct., 2014",2014/10,291
,California,6,2014,2014,"Nov., 2014",2014/11,320
,California,6,2014,2014,"Dec., 2014",2014/12,279
,California,6,2015,2015,"Jan., 2015",2015/01,349
,California,6,2015,2015,"Feb., 2015",2015/02,324
,California,6,2015,2015,"Mar., 2015",2015/03,353
,California,6,2015,2015,"Apr., 2015",2015/04,353
,California,6,2015,2015,"May, 2015",2015/05,329
,California,6,2015,2015,"Jun., 2015",2015/06,291
,California,6,2015,2015,"Jul., 2015",2015/07,366
,California,6,2015,2015,"Aug., 2015",2015/08,340
,California,6,2015,2015,"Sep., 2015",2015/09,361
,California,6,2015,2015,"Oct., 2015",2015/10,337
,California,6,2015,2015,"Nov., 2015",2015/11,289
,California,6,2015,2015,"Dec., 2015",2015/12,310
,California,6,2016,2016,"Jan., 2016",2016/01,338
,California,6,2016,2016,"Feb., 2016",2016/02,327
,California,6,2016,2016,"Mar., 2016",2016/03,352
,California,6,2016,2016,"Apr., 2016",2016/04,356
,California,6,2016,2016,"May, 2016",2016/05,332
,California,6,2016,2016,"Jun., 2016",2016/06,345
,California,6,2016,2016,"Jul., 2016",2016/07,353
,California,6,2016,2016,"Aug., 2016",2016/08,327
,California,6,2016,2016,"Sep., 2016",2016/09,302
,California,6,2016,2016,"Oct., 2016",2016/10,289
,California,6,2016,2016,"Nov., 2016",2016/11,311
,California,6,2016,2016,"Dec., 2016",2016/12,353
,California,6,2017,2017,"Jan., 2017",2017/01,341
,California,6,2017,2017,"Feb., 2017",2017/02,298
,California,6,2017,2017,"Mar., 2017",2017/03,339
,California,6,2017,2017,"Apr., 2017",2017/04,362
,California,6,2017,2017,"May, 2017",2017/05,390
,California,6,2017,2017,"Jun., 2017",2017/06,384
,California,6,2017,2017,"Jul., 2017",2017/07,409
,California,6,2017,2017,"Aug., 2017",2017/08,360
,California,6,2017,2017,"Sep., 2017",2017/09,365
,California,6,2017,2017,"Oct., 2017",2017/10,369
,California,6,2017,2017,"Nov., 2017",2017/11,327
,California,6,2017,2017,"Dec., 2017",2017/12,327
,Colorado,8,1999,1999,"Jan., 1999",1999/01,16
,Colorado,8,1999,1999,"Feb., 1999",1999/02,11
,Colorado,8,1999,1999,"Mar., 1999",1999/03,28
,Colorado,8,1999,1999,"Apr., 1999",1999/04,18
,Colorado,8,1999,1999,"May, 1999",1999/05,10
,Colorado,8,1999,1999,"Jun., 1999",1999/06,14
,Colorado,8,1999,1999,"Jul., 1999",1999/07,14
,Colorado,8,1999,1999,"Aug., 1999",1999/08,17
,Colorado,8,1999,1999,"Sep., 1999",1999/09,15
,Colorado,8,1999,1999,"Oct., 1999",1999/10,19
,Colorado,8,1999,1999,"Nov., 1999",1999/11,15
,Colorado,8,1999,1999,"Dec., 1999",1999/12,16
,Colorado,8,2000,2000,"Jan., 2000",2000/01,20
,Colorado,8,2000,2000,"Feb., 2000",2000/02,19
,Colorado,8,2000,2000,"Mar., 2000",2000/03,16
,Colorado,8,2000,2000,"Apr., 2000",2000/04,17
,Colorado,8,2000,2000,"May, 2000",2000/05,21
,Colorado,8,2000,2000,"Jun., 2000",2000/06,13
,Colorado,8,2000,2000,"Jul., 2000",2000/07,19
,Colorado,8,2000,2000,"Aug., 2000",2000/08,17
,Colorado,8,2000,2000,"Sep., 2000",2000/09,18
,Colorado,8,2000,2000,"Oct., 2000",2000/10,24
,Colorado,8,2000,2000,"Nov., 2000",2000/11,15
,Colorado,8,2000,2000,"Dec., 2000",2000/12,21
,Colorado,8,2001,2001,"Jan., 2001",2001/01,13
,Colorado,8,2001,2001,"Feb., 2001",2001/02,16
,Colorado,8,2001,2001,"Mar., 2001",2001/03,22
,Colorado,8,2001,2001,"Apr., 2001",2001/04,13
,Colorado,8,2001,2001,"May, 2001",2001/05,25
,Colorado,8,2001,2001,"Jun., 2001",2001/06,30
,Colorado,8,2001,2001,"Jul., 2001",2001/07,22
,Colorado,8,2001,2001,"Aug., 2001",2001/08,21
,Colorado,8,2001,2001,"Sep., 2001",2001/09,24
,Colorado,8,2001,2001,"Oct., 2001",2001/10,18
,Colorado,8,2001,2001,"Nov., 2001",2001/11,14
,Colorado,8,2001,2001,"Dec., 2001",2001/12,22
,Colorado,8,2002,2002,"Jan., 2002",2002/01,29
,Colorado,8,2002,2002,"Feb., 2002",2002/02,13
,Colorado,8,2002,2002,"Mar., 2002",2002/03,26
,Colorado,8,2002,2002,"Apr., 2002",2002/04,19
,Colorado,8,2002,2002,"May, 2002",2002/05,15
,Colorado,8,2002,2002,"Jun., 2002",2002/06,38
,Colorado,8,2002,2002,"Jul., 2002",2002/07,21
,Colorado,8,2002,2002,"Aug., 2002",2002/08,25
,Colorado,8,2002,2002,"Sep., 2002",2002/09,34
,Colorado,8,2002,2002,"Oct., 2002",2002/10,27
,Colorado,8,2002,2002,"Nov., 2002",2002/11,20
,Colorado,8,2002,2002,"Dec., 2002",2002/12,22
,Colorado,8,2003,2003,"Jan., 2003",2003/01,34
,Colorado,8,2003,2003,"Feb., 2003",2003/02,21
,Colorado,8,2003,2003,"Mar., 2003",2003/03,27
,Colorado,8,2003,2003,"Apr., 2003",2003/04,28
,Colorado,8,2003,2003,"May, 2003",2003/05,30
,Colorado,8,2003,2003,"Jun., 2003",2003/06,25
,Colorado,8,2003,2003,"Jul., 2003",2003/07,23
,Colorado,8,2003,2003,"Aug., 2003",2003/08,32
,Colorado,8,2003,2003,"Sep., 2003",2003/09,24
,Colorado,8,2003,2003,"Oct., 2003",2003/10,25
,Colorado,8,2003,2003,"Nov., 2003",2003/11,26
,Colorado,8,2003,2003,"Dec., 2003",2003/12,27
,Colorado,8,2004,2004,"Jan., 2004",2004/01,31
,Colorado,8,2004,2004,"Feb., 2004",2004/02,29
,Colorado,8,2004,2004,"Mar., 2004",2004/03,30
,Colorado,8,2004,2004,"Apr., 2004",2004/04,38
,Colorado,8,2004,2004,"May, 2004",2004/05,23
